,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
20,13.804880094528198,1.520239620517805,0.2136007785797119,0.029289634298689558,36,5,"{'max_features': 36, 'min_samples_leaf': 5}",0.5,0.16344100097629854,0.16213713053984508,0.08236556568091616,0.515920944276695,0.284772928294751,0.18465200437866158,6,0.1017557050045299,0.09735476292073958,0.09743946066225798,0.09823791261533274,0.09668415558164581,0.09829439935690121,0.0017994748877263559,10,0.14710629749059617,0.01963468375385439,0.02904088103018372,0.0034211971842256954,0.42871336955271155,0.12558328580231432,0.15988758913524173,12,0.0,0.013868730849862926,0.013826366559485534,0.004207573632538569,0.20491433724075742,0.04736340165652889,0.07896156065824292,32
21,12.881000423431397,1.5996628397356127,0.21380171775817872,0.033010376110718415,36,15,"{'max_features': 36, 'min_samples_leaf': 15}",0.5,0.14286202844824697,0.16766833147767152,0.08491102335597271,0.5048037331869338,0.28004902329376496,0.18353290835200045,15,0.1072444958509576,0.09112845433245213,0.09437994348887892,0.09748017467254762,0.09478881134840723,0.09700437593864869,0.005502895003773001,11,0.14762218977837974,0.022817996869684224,0.04254750207384175,0.004222725319471281,0.4182571153080172,0.12709350586987883,0.1538286784525275,11,0.0,0.015518028297581015,0.025265752580496074,0.005876591576885406,0.2012397609032544,0.04958002667164338,0.07631546098774422,9
22,12.660999631881714,1.531501835108555,0.20360145568847657,0.013896209249397735,36,25,"{'max_features': 36, 'min_samples_leaf': 25}",0.5,0.13147031831923242,0.15484078602754595,0.08484451245014703,0.5,0.2742311233593851,0.18571222889984404,24,0.11368214517230366,0.09385259774756426,0.09293351417034598,0.09707490150346972,0.09678353534735332,0.09886533878820739,0.0075814436448257165,9,0.28938367424505224,0.023752924290507554,0.048083081709214014,0.004046369501073082,0.42964406926555954,0.15898202380228127,0.17020756444907761,10,0.0,0.015135776821486868,0.025881302989736725,0.006419201786212671,0.19969244288224958,0.049425744895937165,0.07563423852687055,14
23,11.881401586532593,1.2579395558331625,0.19359869956970216,0.0200775786650059,36,35,"{'max_features': 36, 'min_samples_leaf': 35}",0.5,0.12220597574443143,0.14406352795586996,0.08457001341089367,0.5,0.27016790342223895,0.18861983329714704,30,0.11492187653384422,0.08607428676292996,0.0977916888085501,0.0898685822638934,0.09474693011017274,0.09668067289587808,0.009966094854663937,12,0.3118425974245354,0.023906933652464886,0.0504436526551365,0.004335967497381084,0.41779863547705304,0.1616655573413142,0.1698573798258841,9,0.0,0.014838521966831539,0.024514811031664963,0.006415620641562063,0.19969244288224958,0.049092279304461625,0.07574843917869063,23
24,15.255398654937744,1.8076029948632069,0.2184007167816162,0.035692402192013424,42,5,"{'max_features': 42, 'min_samples_leaf': 5}",0.5,0.16282443506497232,0.15863832471635855,0.08250281520054284,0.515715069997255,0.28393612899582577,0.18512052069700852,9,0.1235362310025436,0.09914559709988977,0.09529395418229858,0.10593779061390447,0.10754325378917358,0.106291365337562,0.009706520359100752,5,0.48054993318512396,0.019716973069802177,0.02895647786024828,0.0034362961412803365,0.4840993638205434,0.2033518088153996,0.22792967615538115,8,0.0,0.014150184917189258,0.014012738853503183,0.004208754208754209,0.2048450704225352,0.04744334968039637,0.07889416192252556,31
25,14.447608518600465,1.9917430466844652,0.2040006160736084,0.018253483473641204,42,15,"{'max_features': 42, 'min_samples_leaf': 15}",0.5,0.1422444056099269,0.17164433983886995,0.08346884647289873,0.5046664836673072,0.2804048151178006,0.18342096755193726,14,0.1305675778589395,0.0933546125002177,0.09607482901922235,0.09901948861994057,0.10754928043646658,0.10531315768695734,0.013496294106571652,7,0.510989010989011,0.02296007805556839,0.04180493536589454,0.003906402169176565,0.48415553194078664,0.21276319170408745,0.23300881851252503,6,0.0,0.015496809480401096,0.02438643113959669,0.005587372538063975,0.20119521912350596,0.04933316645631354,0.07638949861702345,18
26,14.334056997299195,1.9561750318319824,0.2007981300354004,0.02336080409878133,42,25,"{'max_features': 42, 'min_samples_leaf': 25}",0.5,0.13181344211829912,0.15998658608655267,0.08559938480809377,0.5001372495196267,0.2755073325065145,0.18488567438447467,22,0.12682685362958943,0.09515292912831882,0.09052624893352768,0.09900614680899178,0.10755265880269223,0.10381296746062399,0.012792677013387588,8,0.4884660631709767,0.02387447089479741,0.050218980174163444,0.00398053804831485,0.4841838424852642,0.21014477895470335,0.22598085255053613,7,0.0,0.015147015147015146,0.02590751619219762,0.0064290705800139755,0.1997363216875412,0.04944398472135359,0.07564790081327756,12
27,14.19933385848999,1.59705658374113,0.20579972267150878,0.02803820217272778,42,35,"{'max_features': 42, 'min_samples_leaf': 35}",0.5,0.11932373583227113,0.14008646266767769,0.08505038672958705,0.5,0.2688921170459072,0.18951574403801674,32,0.14229026220241447,0.09165512308237246,0.08980284462395095,0.09908956732031794,0.107547858948979,0.10607713123560696,0.019158427220346514,6,0.5175824175824176,0.02402274265307398,0.050808141478435515,0.00397631034033955,0.48412178577176956,0.21610227956520722,0.23321185936049801,5,0.0,0.01474840948525159,0.02507927356586913,0.006421890269440179,0.19969244288224958,0.0491884032405621,0.07571961819379296,21
28,17.504032039642333,2.086272467444464,0.22600021362304687,0.04868415286452131,48,5,"{'max_features': 48, 'min_samples_leaf': 5}",0.5,0.1571972047602784,0.1644724862274863,0.08270868947998286,0.5170875651935218,0.2842931891322539,0.1854019149677905,7,0.12470623568720197,0.10064530002504124,0.0962221917186925,0.10816152460631555,0.1155165840640488,0.10905036722026003,0.01022658750681388,1,0.5076923076923077,0.0193641859382205,0.030782092757724852,0.0032574489949681205,0.522371671699149,0.21669354141647404,0.24379348150891506,4,0.0,0.013966037136962388,0.014506769825918763,0.004210526315789474,0.20530773574251834,0.047598213804237795,0.07905256689684306,30
29,16.727746295928956,2.294731316323942,0.20639891624450685,0.026595978919760965,48,15,"{'max_features': 48, 'min_samples_leaf': 15}",0.5,0.14245027988936693,0.17412011582711934,0.0858052590875338,0.5069997255009607,0.28187507606099615,0.18316842992141136,12,0.12568312604915827,0.09896047747597593,0.0933683602683074,0.10816376309382073,0.1155165840640488,0.10833846219026225,0.01152773929825296,2,0.5082417582417582,0.022649643498524982,0.04619239030683195,0.0039018724820601733,0.5223716716991491,0.2206714672456649,0.24098312547329945,3,0.0,0.015503875968992244,0.025913206369029034,0.006431767337807606,0.2019551210842035,0.04996079415200648,0.07649666428820663,8
30,15.527798461914063,1.5368350884461264,0.19299774169921874,0.05127930670370147,48,25,"{'max_features': 48, 'min_samples_leaf': 25}",0.5,0.13359768587344598,0.16604458963601548,0.08518763624921373,0.5001372495196267,0.27699343225566037,0.18394920036850546,19,0.12568312604915827,0.09897790268451036,0.09167980582047977,0.10710904870479021,0.1155165840640488,0.1077932934645975,0.01197930813646004,3,0.5082417582417582,0.02389802526780265,0.05617491477393691,0.003961060393714363,0.522371671699149,0.2229294860752722,0.23934765345267733,2,0.0,0.01520572450805009,0.030984656636377176,0.006423683843038682,0.1997363216875412,0.05047007733500143,0.07535380732128674,6
31,12.232394742965699,1.5090656243701475,0.12260050773620605,0.032051771176446725,48,35,"{'max_features': 48, 'min_samples_leaf': 35}",0.5,0.12000998343040453,0.1525350242957318,0.08505038672958705,0.5,0.2715190788911447,0.1877710558276965,29,0.12568312604915827,0.09898335354223961,0.08997884309534432,0.1067627937117352,0.1155165840640488,0.10738494009250524,0.012449041556196033,4,0.5082417582417582,0.024141420455523456,0.05924347581615148,0.003962268310278735,0.5223716716991491,0.2235921189045722,0.23888196550255006,1,0.0,0.01476976542137272,0.03232727792876556,0.006421890269440179,0.19969244288224958,0.0506422753003656,0.07531043891760181,5
